num;Datetime;hashtags
3401;2021-11-08 12:23:23+00:00;['Dedenne', 'ポケモンGO', 'RarePokemon', 'PokemonGO', 'PokemonCelebrations']
3402;2021-11-08 12:09:53+00:00;['pokemon', 'pokemoncelebrations', 'pokemonaniversary', 'PokemonTCG', 'sylveon']
3403;2021-11-08 12:09:38+00:00;['pokemoncelebrations', 'pokemon']
3404;2021-11-08 10:53:54+00:00;['ポケモンカードゲーム25周年', 'PokemonCelebrations']
3405;2021-11-08 09:39:34+00:00;['pokemon', 'collecting', 'skateboard', 'skateboarding', 'PokemonCelebrations', 'letsplay', 'twitch']
3406;2021-11-08 09:35:09+00:00;['Pokemon', 'PokemonTCG', 'PokemonTradingCardGame', 'Giveaway', 'PokemonTCGO', 'boosterpokemon', 'PokemonJCC', 'PokemonCelebrations', 'Pokemon25']
3407;2021-11-08 09:16:05+00:00;['PokemonTCG', 'Pokemon', 'PokemonCelebrations']
3408;2021-11-08 09:05:27+00:00;['PokemonCelebrations', 'Pokemon']
3409;2021-11-08 09:04:46+00:00;['Pokemon', 'PokemonTCG', 'Pikachu', 'PokemonCelebrations']
3410;2021-11-08 08:36:21+00:00;['PokemonCelebrations', 'PokemonTCG', 'Pokemon25th', 'ポケモン25周年', 'ポケモンカードゲーム']
3411;2021-11-08 08:34:32+00:00;['PokemonCelebrations', 'PokemonTCG', 'Pokemon25th', 'ポケモン25周年', 'ポケモンカードゲーム']
3412;2021-11-08 08:15:31+00:00;['PokemonTCG', 'PokemonCelebrations', 'Pokemon']
3413;2021-11-08 07:53:18+00:00;['PokemonCelebrations']
3414;2021-11-08 07:27:17+00:00;['PokemonBDSP', 'contests', 'PokemonGO', 'Pokemonleaks', 'PokemonBrilliantDiamond', 'PokemonCelebrations', 'TikTok', 'Pinterest', 'Contest', 'Giveaways', 'pokemonTCG', 'Gifted']
3415;2021-11-08 06:08:01+00:00;['PokemonUNITE', 'PokemonTCG', 'PokemonCelebrations', 'pokemon', 'TwitchStreamers', 'twitch']
3416;2021-11-08 05:53:18+00:00;['pokemon', 'PokemonCelebrations', 'pikachu']
3417;2021-11-08 05:17:21+00:00;['PokemonBDSP', 'Giveaway', 'PokemonGO', 'Pokemonleaks', 'PokemonBrilliantDiamond', 'PokemonCelebrations', 'TikTok', 'Pinterest', 'Contest', 'Giveaways', 'pokemonTCG', 'Gifted']
3418;2021-11-08 04:52:08+00:00;['Pokemon', 'PokemonTCG', 'PokemonCards', 'PokemonCelebrations', 'PlayPokemon']
3419;2021-11-08 04:19:14+00:00;['PokemonCelebrations', 'pokemonopeningvideo', 'subscribe', 'ZacianDeluxePinCollection', 'PokemonTCG', 'youtube', 'Pokemon', 'Pokemoncommunity', 'zacian']
3420;2021-11-08 02:52:36+00:00;['pokemon', 'pokemoncelebrations', 'nanoblock', 'nanoblockbuild', 'umbreon', 'pokemonpulls', 'FacebookGaming']
3421;2021-11-08 02:09:36+00:00;['pokemon', 'PokemonCelebrations', 'kanto']
3422;2021-11-08 01:54:12+00:00;['pokemon', 'pokemontcg', 'PokemonCelebrations', 'twitch', 'TwitchStreamers']
3423;2021-11-08 01:30:42+00:00;['twitch', 'smallstreamer', 'PokemonCelebrations']
3424;2021-11-08 01:09:36+00:00;['PokemonCelebrations']
3425;2021-11-08 00:45:12+00:00;['PokemonCelebrations']
3426;2021-11-08 00:20:02+00:00;['pokemon', 'PokemonCelebrations']
3427;2021-11-08 00:14:11+00:00;['PokemonCelebrations']
3428;2021-11-07 23:39:08+00:00;['PokemonCelebrations']
3429;2021-11-07 22:52:29+00:00;['PokemonBDSP', 'GiveawayAlert', 'PokemonBrilliantDiamond', 'PokemonCelebrations', 'TikTok', 'Pinterest', 'Contest', 'Giveaways', 'pokemonTCG', 'Gifted', 'gift']
3430;2021-11-07 22:51:45+00:00;['ShinyMew', 'Pokemon', 'PokemonCelebrations', 'Unboxing', 'PokemonTCG', 'PokemonTradingCardGame']
3431;2021-11-07 22:48:48+00:00;['PokemonCelebrations']
3432;2021-11-07 22:41:17+00:00;['pokemon', 'PokemonCelebrations']
3433;2021-11-07 22:33:20+00:00;['PokemonCelebrations', 'MarioPartySuperstars', 'twitchstreamer']
3434;2021-11-07 22:15:34+00:00;['PokemonCelebrations', 'celebration']
3435;2021-11-07 21:56:00+00:00;['PokemonCelebrations', 'pokemonCards']
3436;2021-11-07 21:52:24+00:00;['pokemon', 'MetroidDread', 'SmallStreamersConnect', 'SmallStreamers', 'PokemonCelebrations']
3437;2021-11-07 21:52:17+00:00;['Pokemon', 'pokemonCards', 'PokemonCelebrations']
3438;2021-11-07 21:40:14+00:00;['Pokemon', 'PokemonCelebrations']
3439;2021-11-07 21:37:45+00:00;['PokemonCelebrations']
3440;2021-11-07 21:37:33+00:00;['PokemonTCG', 'PokemonCelebrations', 'Pokemon', 'Mew', 'Charizard']
3441;2021-11-07 21:19:11+00:00;['ptcg', 'PokemonCelebrations']
3442;2021-11-07 21:16:04+00:00;['Falinks', 'Dottler', 'pokemoncelebrations', 'shiningfates', 'pokemonmaster', 'pokemon25', 'Pokemon', 'pokemoncards', 'pokemon25thanniversary', 'nintendo', 'art', 'ashketchum', 'gottacatchemall', 'pokemonmemes', 'manga', 'anime', 'ReverseHolo', 'fullart', 'shinypokemon', 'pocketmonsters']
3443;2021-11-07 21:15:50+00:00;['Dedenne', 'PokemonGO', 'TeamInstinct', 'PokemonCelebrations']
3444;2021-11-07 21:13:15+00:00;['PokemonTCG', 'Pokemon', 'PokemonCelebrations']
3445;2021-11-07 21:04:34+00:00;['pokemonTCG', 'PokemonCelebrations']
3446;2021-11-07 20:41:38+00:00;['fusionstrike', 'fusionarts', 'pokemon', 'pokemoncards', 'pokemontcg', 'pokemon25', 'pokemoncelebrations']
3447;2021-11-07 20:23:45+00:00;['PokemonCelebrations', 'Pokemon25thAnniversary']
3448;2021-11-07 19:36:47+00:00;['POKEMON', 'pokemoncelebrations', 'Pokemon25']
3449;2021-11-07 18:56:17+00:00;['pokemon', 'pokemoncelebrations']
3450;2021-11-07 18:27:16+00:00;['pokemon', 'pokemoncards', 'pokemoncelebrations', 'celebrations', 'pokemoncards', 'pokemoncollectors', 'pokemoncollection', 'tcgpokemon', 'tcg', 'pokemontcg', 'cardopening', 'cardcollection', 'pikachu', 'pikachucard', 'pikachu', 'goldcard', 'youtubechannel', 'youtube', 'poketuber']
3451;2021-11-07 18:24:08+00:00;['PokemonTCG', 'PokemonCelebrations']
3452;2021-11-07 18:09:36+00:00;['pokemoncelebrations', 'pokemon', 'mew', 'shinymew']
3453;2021-11-07 18:06:42+00:00;['PokemonCelebrations', 'PokemonTCG']
3454;2021-11-07 17:11:47+00:00;['PokemonCelebrations', 'PokemonCards', 'Pokemon', 'YouTube']
3455;2021-11-07 17:11:02+00:00;['pokemon', 'PokemonCelebrations']
3456;2021-11-07 16:00:01+00:00;['pokemon', 'pokemoncards', 'pokemontcg', 'poketuber', 'youtuber', 'pokemoncommunity', 'pokemoncelebrations']
3457;2021-11-07 15:34:02+00:00;['SupportSmallStreams', 'SupportSmallStreamers', 'pokemon', 'pokemoncelebrations', 'unboxing', 'pokemonunboxing', 'pokemontradingcardgame', 'pokemontcg', 'celebrations', 'evolvingskies', 'swordandshield', 'vividvoltage']
3458;2021-11-07 15:29:47+00:00;['SupportSmallStreams', 'SupportSmallStreamers', 'pokemon', 'pokemoncelebrations', 'unboxing', 'pokemonunboxing', 'pokemontradingcardgame', 'pokemontcg', 'celebrations', 'evolvingskies', 'swordandshield', 'vividvoltage']
3459;2021-11-07 14:49:07+00:00;['Pokemon', 'PokemonUNITE', 'PokemonCelebrations', 'Marvel']
3460;2021-11-07 14:31:57+00:00;['pokemon', 'pokemoncelebrations', 'mew']
3461;2021-11-07 14:11:14+00:00;['pokemon', 'pokemontcg', 'pokemoncommunity', 'pokemontcgcommunity', 'Celebrations', 'pokemoncelebrations']
3462;2021-11-07 13:56:39+00:00;['PokemonCelebrations']
3463;2021-11-07 13:55:26+00:00;['PokemonCelebrations', 'ChillingReign', 'PokemonTCG']
3464;2021-11-07 12:37:22+00:00;['weatherlightgames', 'pokemon', 'pokemontcg', 'pokemoncelebrations', 'pokemon25thanniversary', 'pokemoncollector', 'eeveelutions', 'pokestop', 'cartas', 'lgs', 'flgs', 'wpn', 'evora', 'portugal', 'cartas', 'tcg', 'tabletopgaming', 'tabletopgames', 'supportyourlgs', 'smallbusiness', 'friendlylocalgamestore', 'shoplocal']
3465;2021-11-07 12:18:26+00:00;['Pikachu', 'Kyodaimax', 'pokemoncelebrations', 'pokemontradingcardgame', 'pokemontcg', 'ptcg', 'pokemonfigure', 'pokemonfigures', 'gigantamax', 'ピカチュウ', 'キョダイマックスリザードン']
3466;2021-11-07 12:18:10+00:00;['Pokemon25', 'PokemonCelebrations']
3467;2021-11-07 11:37:38+00:00;['Pokemon25', 'PokemonCelebrations']
3468;2021-11-07 08:05:10+00:00;['Pokemon', 'Dragapult', 'DarkSylveon', 'Charizard', 'pokemonCelebrations', 'startbidding']
3469;2021-11-07 07:18:14+00:00;['Pokemon', 'PokemonCelebrations', 'Charizard', 'Venusaur', 'Blastoise', 'Pokemon25thAniversary', 'PokemonTCG', 'DiamondAndPearl', 'PokemonShiningPearl', 'PokemonBrilliantDiamond']
3470;2021-11-07 06:44:51+00:00;['pokemon', 'darksylveon', 'PokemonCelebrations', 'sylveon']
3471;2021-11-07 06:11:03+00:00;['Zard', 'PokemonCelebrations']
3472;2021-11-07 04:47:26+00:00;['PokemonCelebrations', 'pokemonTCG', 'smallstreamer', 'twitch']
3473;2021-11-07 04:08:02+00:00;['GiveAHart', 'PokemonCelebrations']
3474;2021-11-07 03:51:30+00:00;['pokemon', 'pokemonfan', 'pokemonfun', 'celebrations', 'awesome', 'pokemoncelebrations', 'woo', 'nice']
3475;2021-11-07 03:48:52+00:00;['Pokemon', 'shinypokemon', 'PokemonCelebrations', 'miscut']
3476;2021-11-07 03:15:15+00:00;['pokemon', 'shiningfates', 'PokemonCelebrations']
3477;2021-11-07 03:04:53+00:00;['pokemongo', 'pokemon', 'PokemonGOfriends', 'levelup', 'PokemonCelebrations']
3478;2021-11-07 02:21:47+00:00;['PokemonCelebrations']
3479;2021-11-07 02:17:22+00:00;['PokemonCelebrations']
3480;2021-11-07 02:11:39+00:00;['PokemonCelebrations', 'Pokemon', 'PokemonTCG']
3481;2021-11-07 01:23:49+00:00;['PokemonCelebrations', 'PokemonTCG', 'OminousStrangerVideos']
3482;2021-11-07 01:23:41+00:00;['PokemonCelebrations']
3483;2021-11-07 01:17:19+00:00;['PokemonTCG', 'Pokemon', 'PokemonCelebrations']
3484;2021-11-07 01:04:29+00:00;['pokemontcgonline', 'pokemontcglive', 'fusionstrike', 'pokemoncelebrations', 'pokémon', 'pokemongo', 'pokemoncards', 'anime', 'manga', 'weeb', 'starwars', 'disney', 'marvel', 'movie', 'steelbook', 'funkopop', 'funko', 'figpin', 'qfig', 'dstage', 'comic']
3485;2021-11-07 00:55:42+00:00;['pokemonTCG', 'Pokemon', 'PokemonBrilliantDiamond', 'PokemonCelebrations', 'TwitchStreamers', 'GoFundMe', 'pcgaming']
3486;2021-11-07 00:41:37+00:00;['pokemontcgonline', 'pokemontcglive', 'fusionstrike', 'pokemoncelebrations', 'pokémon', 'pokemongo', 'pokemoncards', 'anime', 'manga', 'weeb', 'starwars', 'disney', 'marvel', 'movie', 'steelbook', 'funkopop', 'funko', 'figpin', 'qfig', 'dstage', 'comic', 'card']
3487;2021-11-07 00:07:58+00:00;['PokemonCelebrations', 'PokemonCelebrations', 'Starters']
3488;2021-11-07 00:02:44+00:00;['pokemontcgonline', 'pokemontcglive', 'fusionstrike', 'pokemoncelebrations', 'pokémon', 'pokemongo', 'pokemoncards', 'anime', 'manga', 'weeb', 'starwars', 'disney', 'marvel', 'movie', 'steelbook', 'funkopop', 'funko']
3489;2021-11-06 23:59:53+00:00;['Charizard', 'PokemonCelebrations', 'pokemonTCG']
3490;2021-11-06 22:52:58+00:00;['PokemonTCG', 'PokemonCelebrations']
3491;2021-11-06 22:52:51+00:00;['PokemonTCG', 'PokemonCelebrations']
3492;2021-11-06 22:29:08+00:00;['PokemonCelebrations', 'PokemonCards', 'PokemonTCG']
3493;2021-11-06 22:12:12+00:00;['Pokemon', 'pokemontcg', 'PokemonCelebrations']
3494;2021-11-06 22:05:19+00:00;['PokemonCelebrations', 'Pokemon']
3495;2021-11-06 21:49:21+00:00;['PokemonCelebrations', 'pokemonCards', 'pokemon']
3496;2021-11-06 21:02:42+00:00;['twitch', 'pokemontcg', 'shinyhunt', 'PokemonCelebrations']
3497;2021-11-06 20:49:35+00:00;['pokemon', 'pokemoncards', 'pokemoncelebrations']
3498;2021-11-06 20:46:36+00:00;['pokemon', 'pokemoncelebrations']
3499;2021-11-06 20:24:40+00:00;['PokemonCelebrations', 'pokemongiveaway', 'twitchaffiliate', 'giveaway', 'packopening', 'pokemon25']
3500;2021-11-06 19:59:20+00:00;['PokemonCelebrations', 'PokemonSwordShield']
3501;2021-11-06 19:56:56+00:00;['PokemonCelebrations', 'pokemonCards', 'pokemon']
3502;2021-11-06 19:26:44+00:00;['ad', 'pokemontcg', 'pokemoncards', 'pokemoncelebrations', 'tcg', 'cards', 'pikachu']
3503;2021-11-06 19:16:42+00:00;['PokemonCelebrations']
3504;2021-11-06 18:33:01+00:00;['FearVRTCL', 'Pokemon', 'PokemonTCG', 'PokemonCelebrations']
3505;2021-11-06 18:17:54+00:00;['PokemonTCG', 'PokemonCelebrations']
3506;2021-11-06 17:24:59+00:00;['pokemontcg', 'Pokemon', 'PokemonCelebrations']
3507;2021-11-06 16:05:53+00:00;['pokemon', 'pokemoncelebrations']
3508;2021-11-06 15:54:50+00:00;['Pokemon', 'PokemonTCG', 'PokemonTradingCardGame', 'Giveaway', 'PokemonTCGO', 'boosterpokemon', 'PokemonJCC', 'PokemonCelebrations', 'Pokemon25']
3509;2021-11-06 15:54:40+00:00;['csgo', 'PokemonCelebrations']
3510;2021-11-06 15:44:19+00:00;['pokemonTCG', 'pokemoncards', 'PokemonCelebrations', 'pokemonTCGonline', 'PokemonTCGcodes']
3511;2021-11-06 15:42:22+00:00;['pokemonTCG', 'pokemoncards', 'PokemonCelebrations', 'pokemonTCGonline', 'PokemonTCGcodes']
3512;2021-11-06 15:42:01+00:00;['pokemonTCG', 'pokemoncards', 'PokemonCelebrations', 'pokemonTCGonline', 'PokemonTCGcodes']
3513;2021-11-06 15:40:51+00:00;['pokemonTCG', 'pokemoncards', 'PokemonCelebrations', 'pokemonTCGonline', 'PokemonTCGcodes']
3514;2021-11-06 15:33:57+00:00;['PokemonTCG', 'PokemonCelebrations', 'BrandNew']
3515;2021-11-06 15:26:21+00:00;['charizard', 'PokemonCelebrations']
3516;2021-11-06 14:21:38+00:00;['PokemonCelebrations', 'DragapultPrime']
3517;2021-11-06 13:30:16+00:00;['Pokémon', 'PokemonTCG25', 'PokemonCelebrations']
3518;2021-11-06 13:14:29+00:00;['PokemonTCG', 'Pokemon', 'PokemonCelebrations']
3519;2021-11-06 12:51:00+00:00;['Pokemon', 'pokemoncollector', 'pokemontcg', 'pokemontradingcards', 'pokemonswordshield', 'pokemoncommunity', 'PokemonCelebrations', 'celebrations', 'pikachu', 'poketuber', 'pokedex', 'pokemonswordandshield', 'nintendo', 'pokemonpulls', 'youtube']
3520;2021-11-06 12:23:32+00:00;['PokemonCelebrations']
3521;2021-11-06 12:06:31+00:00;['Pokemon', 'PokemonTCG', 'PokemonTradingCardGame', 'Giveaway', 'PokemonTCGO', 'boosterpokemon', 'PokemonJCC', 'PokemonCelebrations', 'Pokemon25']
3522;2021-11-06 12:00:15+00:00;['pokemon', 'PokemonCelebrations']
3523;2021-11-06 11:52:17+00:00;['ash', 'pokemon', 'PokemonGO', 'PokemonGOfriend', 'pokemopikachu', 'Pikachu', 'PokemonArtTrainer', 'PokemonGOCommunityDay', 'PokemonCelebrations']
3524;2021-11-06 09:34:48+00:00;['PokemonCelebrations']
3525;2021-11-06 09:33:58+00:00;['pokemon', 'TCG', 'PokemonCelebrations']
3526;2021-11-06 08:13:36+00:00;['PokemonUNITE', 'pokemon', 'PokemonCelebrations']
3527;2021-11-06 06:53:18+00:00;['pokemoncelebrations', 'pokemon', 'shinymew', 'charizard']
3528;2021-11-06 05:06:05+00:00;['pokemon', 'pokemontcg', 'pokemonpulls', 'pokemoncelebrations', 'pulls', 'mystery', 'tcg', 'gaming', 'xbox']
3529;2021-11-06 04:41:15+00:00;['friendrequest', 'PokemonGOfriends', 'misunderstoodMischief', 'trainercode', 'Friends', 'PokemonGOfriend', 'PokemonGO', 'pokemongofriendcode', 'PokemonGOfriendscode', 'PokemonCelebrations', 'PokemonGoRaids', 'pokemon', 'PokemonGoRaid', 'PokemonUNITE']
3530;2021-11-06 03:55:23+00:00;['PokemonCelebrations']
3531;2021-11-06 03:30:58+00:00;['pokemon', 'pokemoncelebrations', 'TradingCards', 'pokemonTCG']
3532;2021-11-06 02:20:16+00:00;['Pokemon', 'pokemonTCG', 'PokemonCelebrations']
3533;2021-11-06 00:53:59+00:00;['pokemontcg', 'PokemonCelebrations']
3534;2021-11-06 00:45:31+00:00;['pokemontcgonline', 'pokemontcglive', 'fusionstrike', 'pokemoncelebrations', 'pokémon', 'pokemongo', 'pokemoncards', 'anime', 'manga', 'weeb', 'starwars', 'disney', 'marvel', 'movie', 'steelbook', 'funkopop', 'funko', 'figpin', 'qfig', 'dstage', 'comic', 'card']
3535;2021-11-06 00:42:18+00:00;['pokemon', 'PokemonCelebrations']
3536;2021-11-06 00:38:54+00:00;['PokemonCelebrations']
3537;2021-11-06 00:23:26+00:00;['pokemon', 'pokemoncelebrations', 'achievementunlocked']
3538;2021-11-05 23:45:21+00:00;['PokemonCelebrations']
3539;2021-11-05 23:43:48+00:00;['pokemontcgonline', 'pokemontcglive', 'fusionstrike', 'pokemoncelebrations', 'pokémon', 'pokemongo', 'pokemoncards', 'anime', 'manga', 'weeb', 'steelbook', 'funkopop', 'funko', 'card']
3540;2021-11-05 23:43:48+00:00;['PokemonCelebrations']
3541;2021-11-05 23:16:30+00:00;['Pokemon', 'PokemonCelebrations', 'charizard', 'pokemonCards', 'packopening', 'HappyHunting']
3542;2021-11-05 23:10:18+00:00;['PokemonCelebrations']
3543;2021-11-05 23:04:13+00:00;['pokemontcgonline', 'pokemontcglive', 'fusionstrike', 'pokemoncelebrations', 'pokémon', 'pokemongo', 'pokemoncards', 'anime', 'manga', 'weeb', 'starwars', 'disney', 'marvel', 'movie', 'steelbook', 'funkopop', 'funko', 'figpin', 'qfig', 'dstage']
3544;2021-11-05 22:35:39+00:00;['pikachu', 'pokemoncelebrations']
3545;2021-11-05 22:32:28+00:00;['pokemon', 'PokemonCelebrations']
3546;2021-11-05 22:28:31+00:00;['PokemonCelebrations']
3547;2021-11-05 22:26:57+00:00;['Pokemon25', 'PokemonCelebrations', 'pokemon', 'pokemontradingcards', 'tcg', 'TradingCards', 'charmander']
3548;2021-11-05 22:22:03+00:00;['pokemon', 'pokemoncelebrations']
3549;2021-11-05 22:19:35+00:00;['PokemonCelebrations']
3550;2021-11-05 22:16:45+00:00;['pokemon', 'PokemonCelebrations', 'pokemonTCG', 'TCGCardSearch']
3551;2021-11-05 22:10:00+00:00;['PokemonGOfriend', 'PokemonGOfriends', 'PokemonGO', 'pokemon', 'PokemonGoFriendCodes', 'PokemonGOFestivalOfLights', 'PokemonBrilliantDiamond', 'PokemonShiningPearl', 'PokemonCelebrations', 'PokemonGOCommunityDay', 'PokemonGOHalloween', 'Pokemon']
3552;2021-11-05 21:45:26+00:00;['pokemon', 'pokemoncelebrations', 'tcg']
3553;2021-11-05 21:38:56+00:00;['PokemonCelebrations']
3554;2021-11-05 20:23:24+00:00;['pokemon', 'pokemontcg', 'pokemoncelebrations', 'venusaur']
3555;2021-11-05 19:32:38+00:00;['PokemonCelebrations']
3556;2021-11-05 19:24:01+00:00;['Pokemon', 'Pokemon25', 'PokemonCelebrations', 'PokemonGO', 'PokemonUNITE', 'Unboxing', 'Twitch', 'Gaming']
3557;2021-11-05 19:21:36+00:00;['pokemon', 'Pokemon', 'PokemonTCG', 'PokemonCelebrations']
3558;2021-11-05 19:10:19+00:00;['PokemonTCG', 'PokemonCelebrations']
3559;2021-11-05 19:08:19+00:00;['PokemonCelebrations']
3560;2021-11-05 19:06:24+00:00;['PokemonCelebrations', 'Twitch']
3561;2021-11-05 18:47:50+00:00;['PokemonCelebrations']
3562;2021-11-05 18:40:01+00:00;['Pokemon', 'Celebrations', 'PokemonCelebrations', 'pokemontcg', 'pokemon25']
3563;2021-11-05 18:38:09+00:00;['Pokemon', 'PokemonCelebrations']
3564;2021-11-05 18:32:22+00:00;['Pokemon', 'Pokemon25', 'PokemonCelebrations']
3565;2021-11-05 18:32:13+00:00;['pokemon', 'celebrations', 'youtube', 'pokemontin', 'tcgocodes', 'tcgo', 'pokemoncelebrations', 'subscribe', 'follow', 'like']
3566;2021-11-05 18:25:37+00:00;['Pokemon', 'Pokemon25', 'PokemonCelebrations', 'pokemonTCG', 'Geek']
3567;2021-11-05 18:15:51+00:00;['PokemonTCG', 'PokemonCelebrations']
3568;2021-11-05 18:02:51+00:00;['pokemon', 'PokemonCelebrations', 'PokemonTCG', 'pokemoncommunity']
3569;2021-11-05 17:41:41+00:00;['pokemoncelebrations']
3570;2021-11-05 17:06:24+00:00;['pokemon', 'celebrations', 'pokemoncelebrations', 'pokemoncards', 'pokemoncollectors', 'pokemoncollection', 'tcgpokemon', 'tcg', 'pokemontcg', 'cardcollection', 'zacian', 'pokefan', 'swordandshield']
3571;2021-11-05 16:54:07+00:00;['nekocon', 'pokemoncelebrations']
3572;2021-11-05 16:10:27+00:00;['pokemongo', 'pokemon', 'pokemoncelebrations', 'pokemonfanart', 'pokemon25thanniversary', 'pokemonbgs', 'pokemonpsa', 'pokemoncgc', 'pokemoncards', 'pokemoncommunity']
3573;2021-11-05 15:46:08+00:00;['AnimalCrossingNewHorizons', 'PokemonCelebrations', 'PokemonSwordandShield', 'AnimalCrossingNewHorizons']
3574;2021-11-05 15:40:21+00:00;['youshallobey', 'gamergirl', 'PokemonCelebrations', 'pokemon', 'tcg', 'pokemonTCG']
3575;2021-11-05 15:37:25+00:00;['Pokemon', 'PokemonGoFriendCodes', 'PokemonGOfriendscode', 'PokemonCelebrations', 'PokemonGOFestivalOfLights', 'PokemonBrilliantDiamond', 'PokemonLegendsArceus']
3576;2021-11-05 15:26:00+00:00;['Pokemon', 'PokemonCelebrations', 'youshallobey', 'gamergirl']
3577;2021-11-05 14:41:03+00:00;['Pokemon', 'PokemonCelebrations']
3578;2021-11-05 14:19:58+00:00;['pokemoncelebrations', 'pikachu', 'flyingpikachu', 'surfingpikachu', 'pokemoncards', 'luxray', 'electabuzz', 'charizard', 'pokemontcg', 'pokemon25', 'pokemon25thanniversary', 'nintendo']
3579;2021-11-05 14:19:57+00:00;['callofdutyvanguard', 'newcallofduty', 'gamestop', 'vmemories', 'pokemoncelebrations']
3580;2021-11-05 13:44:29+00:00;['PokemonCelebrations', 'PokemonCards', 'eBay', '25years']
3581;2021-11-05 13:32:24+00:00;['PokemonCelebrations']
3582;2021-11-05 11:27:25+00:00;['pokemon', 'cartepokémon', 'tinboxes', 'riom', 'pokemoncelebrations']
3583;2021-11-05 11:00:41+00:00;['pokemon', 'PokemonGoRaids', 'PokemonGOfriend', 'PokemonCelebrations', 'hippopotas', 'shiny', 'evolve']
3584;2021-11-05 10:36:02+00:00;['Pokemon', 'fun', 'art', 'culture', 'anime', 'manga', 'Nintendo', '90s', '90slove', 'cartoon', 'comics', 'PokemonGOfriend', 'PokemonCelebrations', 'PokemonLegendsArceus', 'podcast', 'podcastandchillwithmacg', 'fridaymorning']
3585;2021-11-05 05:18:38+00:00;['PokemonCelebrations']
3586;2021-11-05 04:40:54+00:00;['pokemon', 'like', 'VIEWS', 'Subscribe', 'gaming', 'walkthrough', 'Gameplay', 'anime', 'JRPG', 'Nintendo', 'PokemonCelebrations', 'youtubechannel', 'YouTuber']
3587;2021-11-05 04:34:54+00:00;['Pokemon', 'yugioh', 'DragonBallz', 'pokemonTCG', 'TradingCardGame', 'PokemonCelebrations', 'PokemonCollections', 'PokemonTCGLive']
3588;2021-11-05 04:20:54+00:00;['pokemon', 'pokemoncards', 'gaming', 'games', 'cardgames', 'celebrations', 'pokemoncelebrations']
3589;2021-11-05 04:13:44+00:00;['Pokemon', 'PokemonCelebrations', 'PokemonGO']
3590;2021-11-05 02:32:07+00:00;['GoldStarUmbreon', 'PokemonCelebrations']
3591;2021-11-05 02:30:07+00:00;['pokemontcg', 'PokemonCelebrations', 'blastoise']
3592;2021-11-05 02:08:25+00:00;['ad', 'pokemon', 'Pokemontcg', 'Pokemoncards', 'ptcgo', 'pokemongo', 'pokemon25', 'pokemonunite', 'pokemoncelebrations', 'tcg', 'cards', 'cardgame', 'collectibles', 'tcgdeals', 'nintendoswitch', 'pkmn']
3593;2021-11-05 01:16:32+00:00;['Pokemon', 'PokemonTCG', 'PokemonCelebrations']
3594;2021-11-05 00:36:39+00:00;['pokemon', 'pokemoncards', 'pokemontcg', 'pokemonpulls', 'PokemonCelebrations', 'twitch', 'followme', 'followforafollowback']
3595;2021-11-05 00:27:48+00:00;['PokemonCelebrations', 'pokemon']
3596;2021-11-05 00:24:33+00:00;['PokemonCardoftheDay', 'Celebrations', 'Pokemon', 'ShinyPokemon', 'PokemonCelebrations', 'Gold', 'PokemonCards', 'PokemonTCG']
